清液池电导率区间,清液池PH区间,清液池浓度区间,清液池温度区间,清液池COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[7.735, 8.16]","[5.475, 5.95]","[0.0121, 0.0122]","[23.95, 24.45]","[24165.0, 24408.75]","[4.29, 4.935]",6.0,6.43836782299187,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[24165.0, 24408.75]","[4.29, 4.935]",5.0,4.989998122503811,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[23926.25, 24066.25]","[5.065, 6.93]",29.0,25.05919236600521,120,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0121, 0.0122]","[24.55, 25.15]","[24165.0, 24408.75]","[4.29, 4.935]",5.0,5.017034938632229,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[23753.75, 23926.25]","[5.065, 6.93]",8.0,7.96173605567988,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[5.065, 6.93]",4.0,3.3585185109666176,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[7.585, 7.735]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24066.25, 24165.0]","[4.29, 4.935]",7.0,4.410040484208512,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0121, 0.0122]","[23.35, 23.95]","[24165.0, 24408.75]","[4.29, 4.935]",4.0,5.883469937194632,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[24.45, 24.55]","[24408.75, 24675.0]","[4.29, 4.935]",6.0,7.362162186909229,35,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[7.735, 8.16]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[24165.0, 24408.75]","[4.29, 4.935]",12.0,12.216972497570048,58,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24165.0, 24408.75]","[4.29, 4.935]",16.0,14.332975854095407,68,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[7.735, 8.16]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[23926.25, 24066.25]","[5.065, 6.93]",5.0,6.543380114779806,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[23926.25, 24066.25]","[5.065, 6.93]",11.0,10.34970050824768,49,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[8.16, 8.45]","[5.475, 5.95]","[0.0122, 0.0123]","[22.1, 23.35]","[24165.0, 24408.75]","[4.29, 4.935]",10.0,7.005610970822346,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[24165.0, 24408.75]","[5.065, 6.93]",6.0,5.1225169042949785,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24066.25, 24165.0]","[4.29, 4.935]",4.0,5.358907428347965,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[24165.0, 24408.75]","[5.065, 6.93]",4.0,4.939231027979671,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[23926.25, 24066.25]","[5.065, 6.93]",6.0,6.0150269310820725,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[8.16, 8.45]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[24165.0, 24408.75]","[4.29, 4.935]",10.0,7.100072422749436,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[24165.0, 24408.75]","[4.29, 4.935]",16.0,16.82413513078337,78,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[23926.25, 24066.25]","[5.065, 6.93]",2.0,1.72564077684099,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[23926.25, 24066.25]","[5.065, 6.93]",1.0,0.8674543421841423,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24066.25, 24165.0]","[4.29, 4.935]",7.0,4.5801401023052675,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24066.25, 24165.0]","[5.065, 6.93]",12.0,11.130130274023106,51,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24066.25, 24165.0]","[4.29, 4.935]",16.0,12.05504924354249,55,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24066.25, 24165.0]","[5.065, 6.93]",6.0,5.927818120942961,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[24.45, 24.55]","[24165.0, 24408.75]","[4.29, 4.935]",9.0,6.8256035452449835,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24066.25, 24165.0]","[4.29, 4.935]",7.0,6.394316844783554,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[24066.25, 24165.0]","[5.065, 6.93]",11.0,4.256675234919375,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[24066.25, 24165.0]","[4.29, 4.935]",9.0,6.749412110659935,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1602,0.22284644194756553,0.20947314873640543
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[25.15, 29.9]","[23092.5, 23753.75]","[5.065, 6.93]",3.0,5.458701336154084,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",94,0.1702127659574468,0.20077008242560018
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[23753.75, 23926.25]","[5.065, 6.93]",7.0,6.484508026599434,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",94,0.1702127659574468,0.20077008242560018
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[23753.75, 23926.25]","[5.065, 6.93]",6.0,6.9291783852529,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",94,0.1702127659574468,0.20077008242560018
"[8.45, 9.055]","[5.475, 5.95]","[0.0121, 0.0122]","[22.1, 23.35]","[23753.75, 23926.25]","[4.935, 5.065]",4.0,4.312585554385371,22,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}",40,0.225,0.1999236873928922
"[8.45, 9.055]","[5.475, 5.95]","[0.0121, 0.0122]","[24.45, 24.55]","[23753.75, 23926.25]","[4.935, 5.065]",5.0,3.6843619413303177,18,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}",40,0.225,0.1999236873928922
"[8.16, 8.45]","[5.425, 5.475]","[0.0123, 0.0128]","[24.55, 25.15]","[23092.5, 23753.75]","[5.065, 6.93]",2.0,4.723129323125072,24,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.16, 8.45]","[5.425, 5.475]","[0.0122, 0.0123]","[24.55, 25.15]","[22928.75, 23092.5]","[5.065, 6.93]",4.0,5.376451528253018,27,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.45, 9.055]","[5.32, 5.425]","[0.0123, 0.0128]","[24.55, 25.15]","[22928.75, 23092.5]","[5.065, 6.93]",3.0,4.988375120316429,25,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[22928.75, 23092.5]","[5.065, 6.93]",3.0,3.7960697573127695,19,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[7.735, 8.16]","[5.475, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23092.5, 23753.75]","[5.065, 6.93]",3.0,4.24065185574041,21,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[23092.5, 23753.75]","[5.065, 6.93]",5.0,5.679745201297643,28,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.45, 9.055]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23753.75, 23926.25]","[4.935, 5.065]",7.0,4.062964547491653,20,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23092.5, 23753.75]","[5.065, 6.93]",3.0,3.058932701832861,15,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.45, 9.055]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[23753.75, 23926.25]","[4.935, 5.065]",2.0,3.2713471705361514,16,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[23092.5, 23753.75]","[5.065, 6.93]",5.0,5.951954709610743,29,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.16, 8.45]","[5.475, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23753.75, 23926.25]","[5.065, 6.93]",13.0,10.971823033483165,53,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[8.45, 9.055]","[5.475, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23753.75, 23926.25]","[5.065, 6.93]",11.0,8.093334449157165,39,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",316,0.1930379746835443,0.20321132720935783
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[24408.75, 24675.0]","[5.065, 6.93]",7.0,7.733580792615243,39,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24408.75, 24675.0]","[5.065, 6.93]",9.0,9.400043390385612,47,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24408.75, 24675.0]","[5.065, 6.93]",13.0,16.206367228174077,81,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24408.75, 24675.0]","[5.065, 6.93]",18.0,18.70782528257633,93,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[23092.5, 23753.75]","[5.065, 6.93]",40.0,40.617557897982095,201,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24408.75, 24675.0]","[5.065, 6.93]",20.0,19.639627095179648,97,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23092.5, 23753.75]","[5.065, 6.93]",12.0,12.798967000862262,63,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23092.5, 23753.75]","[5.065, 6.93]",6.0,5.5165507597027315,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[23753.75, 23926.25]","[5.065, 6.93]",15.0,16.8126773410434,82,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[24408.75, 24675.0]","[5.065, 6.93]",8.0,9.878333441731392,48,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24165.0, 24408.75]","[5.065, 6.93]",21.0,21.71035232951583,104,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[23092.5, 23753.75]","[5.065, 6.93]",9.0,10.029883033564953,48,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24165.0, 24408.75]","[5.065, 6.93]",49.99999999999999,40.49799899215101,193,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24165.0, 24408.75]","[5.065, 6.93]",10.0,8.81629880143815,42,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24165.0, 24408.75]","[5.065, 6.93]",11.0,12.668709747186181,60,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[6.32, 6.935]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24165.0, 24408.75]","[5.065, 6.93]",14.000000000000002,8.704449686654609,41,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",1266,0.20774091627172195,0.20516526289159837
"[7.585, 7.735]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[23926.25, 24066.25]","[4.29, 4.935]",10.0,17.25079868289459,86,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",312,0.22435897435897437,0.20907584684521455
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[23926.25, 24066.25]","[4.29, 4.935]",14.0,11.046134402103732,53,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",312,0.22435897435897437,0.20907584684521455
"[7.735, 8.16]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23926.25, 24066.25]","[4.29, 4.935]",16.0,12.221218983011816,58,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",312,0.22435897435897437,0.20907584684521455
"[7.735, 8.16]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[23926.25, 24066.25]","[4.29, 4.935]",12.0,6.360649287144607,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",312,0.22435897435897437,0.20907584684521455
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23926.25, 24066.25]","[4.29, 4.935]",6.0,5.974513460585285,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",312,0.22435897435897437,0.20907584684521455
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[24165.0, 24408.75]","[4.29, 4.935]",4.0,6.431492080629646,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",312,0.22435897435897437,0.20907584684521455
"[6.935, 7.585]","[5.475, 5.95]","[0.0122, 0.0123]","[24.45, 24.55]","[23926.25, 24066.25]","[4.29, 4.935]",8.0,5.946857319337267,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",312,0.22435897435897437,0.20907584684521455
"[8.45, 9.055]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23092.5, 23753.75]","[4.935, 5.065]",11.0,7.698220652793182,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}",56,0.21428571428571427,0.20342462525865695
"[8.45, 9.055]","[5.475, 5.95]","[0.0121, 0.0122]","[23.35, 23.95]","[23092.5, 23753.75]","[4.29, 4.935]",1.0,3.275591178346421,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}",56,0.21428571428571427,0.20342462525865695
"[8.45, 9.055]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23092.5, 23753.75]","[4.29, 4.935]",0.0,0.41796718334518634,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}",56,0.21428571428571427,0.20342462525865695
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[25.15, 29.9]","[23926.25, 24066.25]","[4.29, 4.935]",5.0,5.674135172428187,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",467,0.21627408993576017,0.20743314330862295
"[7.585, 7.735]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24165.0, 24408.75]","[4.29, 4.935]",9.0,6.493095736393569,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",467,0.21627408993576017,0.20743314330862295
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24165.0, 24408.75]","[4.29, 4.935]",14.0,13.79882689962014,67,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",467,0.21627408993576017,0.20743314330862295
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[23926.25, 24066.25]","[4.29, 4.935]",7.0,6.386801522331335,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",467,0.21627408993576017,0.20743314330862295
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24165.0, 24408.75]","[4.29, 4.935]",37.0,38.5082206171467,186,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",467,0.21627408993576017,0.20743314330862295
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24165.0, 24408.75]","[4.29, 4.935]",5.0,6.667021278788317,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",467,0.21627408993576017,0.20743314330862295
"[6.935, 7.585]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24165.0, 24408.75]","[4.29, 4.935]",10.0,6.998970906239415,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",467,0.21627408993576017,0.20743314330862295
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[24165.0, 24408.75]","[4.29, 4.935]",14.0,12.34420579217926,58,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",467,0.21627408993576017,0.20743314330862295
"[8.45, 9.055]","[5.32, 5.425]","[0.0123, 0.0128]","[22.1, 23.35]","[23092.5, 23753.75]","[3.44, 4.105]",5.0,7.129394690926518,35,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[8.45, 9.055]","[5.425, 5.475]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[3.44, 4.105]",11.0,16.36466083756071,78,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.055, 9.465]","[5.32, 5.425]","[0.0123, 0.0128]","[23.35, 23.95]","[23092.5, 23753.75]","[3.44, 4.105]",1.0,1.2649527444755106,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.055, 9.465]","[5.32, 5.425]","[0.0123, 0.0128]","[23.95, 24.45]","[23092.5, 23753.75]","[3.44, 4.105]",4.0,5.939819989502335,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
