成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[13.11, 33.105]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.12811779124466158,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.2222222222222222,0.12813495056375396,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[4.105, 4.805]",0.125,0.12814470415286,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.155, 9.585]","[6.015, 6.045]","[0.0127, 0.0129]","[13.11, 33.105]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[4.915, 5.145]",0.6666666666666666,0.12814697763969837,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.14285714285714285,0.12815198988812673,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.12815546682907952,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.2,0.12816486124063725,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[9.155, 9.585]","[6.015, 6.045]","[0.0129, 0.013]","[57.35, 97.92]","[25.2514, 25.75]","[28.05, 28.155]","[22972.5, 23693.75]","[4.915, 5.145]",0.0,0.12816540048461667,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[27.85, 27.95]","[24750.0, 24900.0]","[4.805, 4.915]",0.1875,0.1281701037689933,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[13.11, 33.105]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.12822131604004416,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",0.10526315789473684,0.12823438529848835,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[13.11, 33.105]","[26.35, 27.9]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.22727272727272727,0.12824172934978964,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[5.265, 6.93]",0.15384615384615385,0.12825072994729558,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[4.805, 4.915]",0.0,0.1282654571199458,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[25.75, 26.15]","[27.7, 27.85]","[24750.0, 24900.0]","[4.805, 4.915]",0.4375,0.12826884382816214,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",0.2,0.1282699788006688,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[4.805, 4.915]",0.15789473684210525,0.12828261643903816,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[57.35, 97.92]","[26.15, 26.35]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.15625,0.12828804635416519,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[26.15, 26.35]","[28.05, 28.155]","[24900.0, 25875.0]","[4.805, 4.915]",0.2727272727272727,0.12830460032141958,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[57.35, 97.92]","[26.15, 26.35]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.041666666666666664,0.1283445011535721,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.65, 5.925]","[0.0127, 0.0129]","[13.11, 33.105]","[26.35, 27.9]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12834666346027512,6,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[4.805, 4.915]",0.4,0.128381356498207,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0129, 0.013]","[35.6, 45.95]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12839714568994348,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[57.35, 97.92]","[26.15, 26.35]","[27.7, 27.85]","[23693.75, 24750.0]","[5.265, 6.93]",0.05263157894736842,0.12844324121274092,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.2857142857142857,0.12845640070392156,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[6.55, 7.415]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[23.1, 24.95]","[27.95, 28.05]","[24900.0, 25875.0]","[4.915, 5.145]",0.14285714285714285,0.12846259394052112,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.155, 9.585]","[5.925, 6.015]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[28.155, 28.4]","[22972.5, 23693.75]","[4.915, 5.145]",0.21052631578947367,0.12850252557363354,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",0.14285714285714285,0.12851553033493848,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.65, 5.925]","[0.013, 0.0132]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[23693.75, 24750.0]","[3.44, 4.105]",0.1111111111111111,0.12853145780471287,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.7, 27.85]","[23693.75, 24750.0]","[4.105, 4.805]",0.25,0.1285551407630904,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[57.35, 97.92]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.2,0.12856242649835714,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.7, 27.85]","[24750.0, 24900.0]","[4.805, 4.915]",0.0,0.1285697777030042,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.1111111111111111,0.1285743896164636,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[25.2514, 25.75]","[27.85, 27.95]","[24750.0, 24900.0]","[4.805, 4.915]",0.1111111111111111,0.1285805403792237,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.42857142857142855,0.12861088368589096,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[4.915, 5.145]",0.22727272727272727,0.12869465543672023,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.16666666666666666,0.1286993194460146,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[28.155, 28.4]","[23693.75, 24750.0]","[4.105, 4.805]",0.19047619047619047,0.12873134229191732,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.2,0.1287375457403717,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.128747374150931,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[45.95, 57.35]","[26.35, 27.9]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.12876361081322635,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[25.75, 26.15]","[27.85, 27.95]","[24750.0, 24900.0]","[4.915, 5.145]",0.2,0.12878276929665888,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[6.55, 7.415]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.2222222222222222,0.12878923466642106,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.7, 27.85]","[23693.75, 24750.0]","[4.805, 4.915]",0.16666666666666666,0.1287917931084374,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[28.05, 28.155]","[24900.0, 25875.0]","[4.105, 4.805]",0.16666666666666666,0.12880013173179977,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.125,0.12881758140600483,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12887309974833028,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[57.35, 97.92]","[25.75, 26.15]","[28.05, 28.155]","[24900.0, 25875.0]","[5.265, 6.93]",0.0,0.12889951231103908,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.65, 5.925]","[0.0127, 0.0129]","[13.11, 33.105]","[26.35, 27.9]","[27.95, 28.05]","[22972.5, 23693.75]","[5.265, 6.93]",0.0,0.12891100783145354,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.95, 28.05]","[22972.5, 23693.75]","[4.915, 5.145]",0.16666666666666666,0.12897686846317236,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12899976180281097,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.65, 5.925]","[0.0125, 0.0127]","[13.11, 33.105]","[25.2514, 25.75]","[27.95, 28.05]","[22972.5, 23693.75]","[5.265, 6.93]",0.0,0.12900583423788867,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[45.95, 57.35]","[26.35, 27.9]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.12900826178024916,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[57.35, 97.92]","[25.2514, 25.75]","[27.95, 28.05]","[24900.0, 25875.0]","[5.265, 6.93]",0.16666666666666666,0.12906529795424668,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.95, 28.05]","[22972.5, 23693.75]","[4.915, 5.145]",0.0,0.12909513042316256,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.585]","[6.015, 6.045]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[28.05, 28.155]","[22972.5, 23693.75]","[4.915, 5.145]",0.0625,0.12913024479826096,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.585, 10.445]","[5.925, 6.015]","[0.0127, 0.0129]","[13.11, 33.105]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[5.145, 5.265]",0.16666666666666666,0.12915390481862743,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[5.925, 6.015]","[0.013, 0.0132]","[45.95, 57.35]","[25.2514, 25.75]","[27.7, 27.85]","[23693.75, 24750.0]","[3.44, 4.105]",0.16666666666666666,0.1291748764572711,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.155, 9.585]","[6.045, 6.115]","[0.0127, 0.0129]","[13.11, 33.105]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[4.805, 4.915]",0.21052631578947367,0.12917695034455834,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[26.15, 26.35]","[27.95, 28.05]","[24900.0, 25875.0]","[4.105, 4.805]",0.14285714285714285,0.1292135905858398,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",0.25,0.12921424226504796,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[28.05, 28.155]","[22972.5, 23693.75]","[4.915, 5.145]",0.08571428571428572,0.12922151943019514,35,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.12922801801623524,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[45.95, 57.35]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.25,0.1292307672125967,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[45.95, 57.35]","[25.2514, 25.75]","[28.155, 28.4]","[23693.75, 24750.0]","[4.105, 4.805]",0.42857142857142855,0.12924631750141566,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0127, 0.0129]","[35.6, 45.95]","[24.95, 25.2514]","[27.95, 28.05]","[22972.5, 23693.75]","[4.915, 5.145]",0.1,0.1292580134996225,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[57.35, 97.92]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.25,0.12928353635856066,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.015, 6.045]","[0.013, 0.0132]","[57.35, 97.92]","[25.2514, 25.75]","[27.7, 27.85]","[23693.75, 24750.0]","[3.44, 4.105]",0.045454545454545456,0.12930060205467037,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.18181818181818182,0.12930417261860583,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.125,0.12930959561600047,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.155, 9.585]","[5.65, 5.925]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[27.85, 27.95]","[22972.5, 23693.75]","[4.915, 5.145]",0.0,0.12931410728761267,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.015, 6.045]","[0.013, 0.0132]","[57.35, 97.92]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[3.44, 4.105]",0.09090909090909091,0.1293198509080436,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.3333333333333333,0.129351759110411,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[45.95, 57.35]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[3.44, 4.105]",0.07142857142857142,0.1293546805261121,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[45.95, 57.35]","[26.15, 26.35]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.42857142857142855,0.1293574292670774,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[35.6, 45.95]","[24.95, 25.2514]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",0.16666666666666666,0.12936330224962275,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[57.35, 97.92]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.1294036302746435,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0127, 0.0129]","[57.35, 97.92]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.10526315789473684,0.12941294760940286,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.35294117647058826,0.12941562141043603,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0129, 0.013]","[45.95, 57.35]","[25.75, 26.15]","[28.05, 28.155]","[24750.0, 24900.0]","[4.105, 4.805]",0.42857142857142855,0.12943676977685797,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[25.75, 26.15]","[27.95, 28.05]","[22972.5, 23693.75]","[4.915, 5.145]",0.14634146341463414,0.1294424670187898,41,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[5.925, 6.015]","[0.013, 0.0132]","[45.95, 57.35]","[24.95, 25.2514]","[27.7, 27.85]","[23693.75, 24750.0]","[3.44, 4.105]",0.3,0.1294560214937212,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
