清液池电导率区间,清液池PH区间,清液池浓度区间,清液池温度区间,清液池COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[6.32, 7.635]","[5.715, 5.95]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[5.265, 6.93]",13.0,9.512155913725254,77,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",708,0.11581920903954802,0.11778314434898128
"[6.32, 7.635]","[5.475, 5.715]","[0.0125, 0.0128]","[24.45, 24.55]","[23381.25, 24377.5]","[5.145, 5.265]",6.0,4.841700913476629,39,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",708,0.11581920903954802,0.11778314434898128
"[6.32, 7.635]","[5.475, 5.715]","[0.0125, 0.0128]","[24.45, 24.55]","[23381.25, 24377.5]","[5.265, 6.93]",4.0,3.045443940299603,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",708,0.11581920903954802,0.11778314434898128
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[24377.5, 24675.0]","[5.265, 6.93]",2.0,3.26064729715054,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[8.045, 8.16]","[5.475, 5.715]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[5.265, 6.93]",2.0,3.5070458892096537,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[24.55, 25.15]","[24377.5, 24675.0]","[5.265, 6.93]",3.0,3.9840211869892634,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[7.635, 7.81]","[5.415, 5.475]","[0.0123, 0.0125]","[25.15, 29.9]","[23381.25, 24377.5]","[4.105, 4.805]",2.0,2.7057869060743034,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.415, 5.475]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[5.265, 6.93]",4.0,4.040171014446791,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.715, 5.95]","[0.0123, 0.0125]","[25.15, 29.9]","[23381.25, 24377.5]","[5.265, 6.93]",6.0,2.524102776956756,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[7.81, 8.045]","[5.32, 5.415]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[5.265, 6.93]",2.0,5.41024370631511,45,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.415, 5.475]","[0.0125, 0.0128]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",5.0,1.8162679356597384,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[7.635, 7.81]","[5.415, 5.475]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",5.0,3.392833441531616,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[25.15, 29.9]","[23381.25, 24377.5]","[4.105, 4.805]",0.0,2.0653123555764465,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[7.81, 8.045]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",2.0,1.9458973149927843,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[7.635, 7.81]","[5.715, 5.95]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[5.265, 6.93]",3.0,4.383008893426543,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[5.265, 6.93]",7.0,6.847933952513584,56,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.715, 5.95]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[5.265, 6.93]",10.0,10.520458814876301,86,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.32, 5.415]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[5.265, 6.93]",1.0,0.24484831168379112,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0125, 0.0128]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",2.0,2.984397906348926,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[7.635, 7.81]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",0.0,0.9955040530591958,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",1.0,1.3752054364930562,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.32, 5.415]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",12.0,15.144153939468987,121,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",2.0,1.634673047746099,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.32, 5.415]","[0.0125, 0.0128]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",5.0,2.5176740314287067,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[7.635, 7.81]","[5.32, 5.415]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",3.0,1.889576931589443,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.32, 5.415]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",8.0,6.444455520674253,51,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.715, 5.95]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",0.0,1.0174770401032398,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0122, 0.0123]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",3.0,3.23464239798598,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[24.45, 24.55]","[23381.25, 24377.5]","[4.105, 4.805]",1.0,1.5722616782676953,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}",779,0.11681643132220795,0.12253992526388806
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[25.15, 29.9]","[23381.25, 24377.5]","[5.265, 6.93]",1.0,3.087625343769795,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",183,0.12568306010928962,0.122029978681237
"[6.32, 7.635]","[5.475, 5.715]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[5.265, 6.93]",9.0,9.15704572267433,75,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",183,0.12568306010928962,0.122029978681237
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[5.265, 6.93]",13.0,10.086815032222248,82,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",183,0.12568306010928962,0.122029978681237
"[8.045, 8.16]","[5.475, 5.715]","[0.0123, 0.0125]","[25.15, 29.9]","[23092.5, 23381.25]","[5.265, 6.93]",2.0,2.7319556684958246,23,"{'柠檬酸添加比例': 1.82, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",44,0.11363636363636363,0.12125887850945012
"[6.32, 7.635]","[5.475, 5.715]","[0.0123, 0.0125]","[25.15, 29.9]","[23092.5, 23381.25]","[5.265, 6.93]",3.0,2.6034349859199812,21,"{'柠檬酸添加比例': 1.82, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",44,0.11363636363636363,0.12125887850945012
"[8.045, 8.16]","[5.715, 5.95]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",6.0,10.069302121358762,84,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.045, 8.16]","[5.715, 5.95]","[0.0125, 0.0128]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",4.0,3.979735612146377,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.045, 8.16]","[5.715, 5.95]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",6.0,3.8744390475482327,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.16, 9.035]","[5.475, 5.715]","[0.0125, 0.0128]","[25.15, 29.9]","[23381.25, 24377.5]","[4.105, 4.805]",6.0,6.481195370452722,53,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.16, 9.035]","[5.475, 5.715]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",21.0,17.362665829586227,138,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.045, 8.16]","[5.715, 5.95]","[0.0125, 0.0128]","[24.45, 24.55]","[23381.25, 24377.5]","[4.105, 4.805]",3.0,3.1468943694843667,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.16, 9.035]","[5.475, 5.715]","[0.0125, 0.0128]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",9.0,6.074007533088151,48,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.16, 9.035]","[5.475, 5.715]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",22.0,24.006779052914368,189,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.16, 9.035]","[5.715, 5.95]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",8.0,7.25364720290536,57,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[8.16, 9.035]","[5.715, 5.95]","[0.0125, 0.0128]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",7.000000000000001,3.1995593255763586,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",684,0.13450292397660818,0.1249243062354692
"[7.635, 7.81]","[5.715, 5.95]","[0.0125, 0.0128]","[25.15, 29.9]","[23381.25, 24377.5]","[4.805, 4.915]",5.0,4.795293737980607,40,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}",196,0.08673469387755102,0.12335572491567498
"[8.16, 9.035]","[5.415, 5.475]","[0.0119, 0.0121]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",0.0,5.334068327471599,44,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}",196,0.08673469387755102,0.12335572491567498
"[8.16, 9.035]","[5.32, 5.415]","[0.0119, 0.0121]","[23.85, 24.45]","[23381.25, 24377.5]","[4.915, 5.145]",2.0,0.37071211716264696,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}",196,0.08673469387755102,0.12335572491567498
"[6.32, 7.635]","[5.715, 5.95]","[0.0125, 0.0128]","[24.55, 25.15]","[23381.25, 24377.5]","[4.805, 4.915]",1.0,4.489852729142182,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}",196,0.08673469387755102,0.12335572491567498
"[6.32, 7.635]","[5.715, 5.95]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[4.805, 4.915]",1.0,4.507066898928804,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}",196,0.08673469387755102,0.12335572491567498
"[8.16, 9.035]","[5.32, 5.415]","[0.0119, 0.0121]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",8.0,4.680728272786455,37,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}",196,0.08673469387755102,0.12335572491567498
"[8.045, 8.16]","[5.475, 5.715]","[0.0121, 0.0122]","[22.1, 23.85]","[23381.25, 24377.5]","[4.805, 4.915]",4.0,3.124237071024466,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[8.16, 9.035]","[5.475, 5.715]","[0.0119, 0.0121]","[25.15, 29.9]","[22928.75, 23092.5]","[4.105, 4.805]",7.0,3.7533581493853445,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[8.16, 9.035]","[5.415, 5.475]","[0.0119, 0.0121]","[24.55, 25.15]","[22928.75, 23092.5]","[4.105, 4.805]",5.0,5.004697968820644,41,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[8.16, 9.035]","[5.475, 5.715]","[0.0121, 0.0122]","[25.15, 29.9]","[23381.25, 24377.5]","[4.805, 4.915]",2.0,2.6043690642525044,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[8.16, 9.035]","[5.475, 5.715]","[0.0119, 0.0121]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",3.0,2.1164015588634797,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[8.16, 9.035]","[5.475, 5.715]","[0.0119, 0.0121]","[24.55, 25.15]","[22928.75, 23092.5]","[4.105, 4.805]",4.0,3.0079485081151853,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[8.16, 9.035]","[5.475, 5.715]","[0.0121, 0.0122]","[22.1, 23.85]","[23381.25, 24377.5]","[4.805, 4.915]",9.0,9.693593921463226,76,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[8.16, 9.035]","[5.475, 5.715]","[0.0121, 0.0122]","[24.55, 25.15]","[23381.25, 24377.5]","[4.805, 4.915]",2.0,2.821999245809394,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[8.16, 9.035]","[5.475, 5.715]","[0.0121, 0.0122]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",0.0,0.5144784770273392,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}",262,0.13740458015267176,0.12458428994183811
"[7.81, 8.045]","[5.715, 5.95]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",5.0,12.653156232369644,104,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[7.81, 8.045]","[5.715, 5.95]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",10.0,10.689562954489626,87,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[6.32, 7.635]","[5.715, 5.95]","[0.0123, 0.0125]","[25.15, 29.9]","[23381.25, 24377.5]","[4.105, 4.805]",2.0,3.0732377877445844,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[7.81, 8.045]","[5.715, 5.95]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",6.0,3.7135360846539216,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[7.635, 7.81]","[5.715, 5.95]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",6.0,2.987625317235252,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[7.635, 7.81]","[5.715, 5.95]","[0.0125, 0.0128]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",6.0,7.387377773380794,59,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[7.635, 7.81]","[5.715, 5.95]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",7.0,3.770638924563832,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[6.32, 7.635]","[5.715, 5.95]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",6.0,3.6617903733719945,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[7.635, 7.81]","[5.715, 5.95]","[0.0125, 0.0128]","[24.45, 24.55]","[23381.25, 24377.5]","[4.105, 4.805]",4.0,3.392675486086124,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",414,0.12560386473429952,0.12398454331858881
"[8.16, 9.035]","[5.415, 5.475]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",13.0,12.614374767205094,102,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[9.035, 9.51]","[5.415, 5.475]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[3.44, 4.105]",1.0,3.1668565044060917,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[8.16, 9.035]","[5.475, 5.715]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",10.0,8.758564995710048,69,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[8.16, 9.035]","[5.475, 5.715]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[3.44, 4.105]",3.0,2.306507409171003,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[8.16, 9.035]","[5.32, 5.415]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",2.0,4.1110244282369495,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[8.16, 9.035]","[5.32, 5.415]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[3.44, 4.105]",2.0,3.630846500859114,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[9.035, 9.51]","[5.475, 5.715]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[3.44, 4.105]",6.0,6.756861482633585,52,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[9.035, 9.51]","[5.32, 5.415]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[3.44, 4.105]",4.0,3.5497826829998047,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[9.51, 13.66]","[5.415, 5.475]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",4.0,3.1726802685051627,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[8.16, 9.035]","[5.475, 5.715]","[0.0125, 0.0128]","[24.45, 24.55]","[23381.25, 24377.5]","[3.44, 4.105]",5.0,3.722287941483793,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[9.51, 13.66]","[5.415, 5.475]","[0.0125, 0.0128]","[23.85, 24.45]","[23381.25, 24377.5]","[3.44, 4.105]",2.0,3.201566090920977,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[9.51, 13.66]","[5.475, 5.715]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",20.0,11.649593962111318,86,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",515,0.13980582524271845,0.1293998971538698
"[7.81, 8.045]","[5.715, 5.95]","[0.0123, 0.0125]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",8.0,5.8403472542903465,47,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.1471861471861472,0.12753323833277969
"[7.635, 7.81]","[5.715, 5.95]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[4.105, 4.805]",8.0,10.634732690440417,84,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.1471861471861472,0.12753323833277969
"[7.635, 7.81]","[5.715, 5.95]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[4.805, 4.915]",1.0,0.5137913622260277,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.1471861471861472,0.12753323833277969
"[7.635, 7.81]","[5.715, 5.95]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[4.105, 4.805]",5.0,5.6988875404135895,44,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.1471861471861472,0.12753323833277969
"[6.32, 7.635]","[5.715, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23381.25, 24377.5]","[4.805, 4.915]",4.0,3.3736017775189913,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.1471861471861472,0.12753323833277969
"[7.635, 7.81]","[5.715, 5.95]","[0.0122, 0.0123]","[23.85, 24.45]","[23381.25, 24377.5]","[4.105, 4.805]",8.0,3.398817429982737,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}",231,0.1471861471861472,0.12753323833277969
