成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[22972.5, 23103.75]","[5.065, 6.93]",0.1111111111111111,0.19308550782332456,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[22972.5, 23103.75]","[5.065, 6.93]",0.0625,0.1931285924274127,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.4, 5.925]","[0.0125, 0.0127]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.25,0.193170955248637,4,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[28.155, 28.4]","[23103.75, 24235.0]","[4.29, 4.935]",0.15789473684210525,0.1932961788786451,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",0.3333333333333333,0.19333469565153763,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.14285714285714285,0.19372143248040846,7,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[4.935, 5.065]",0.2,0.19376631491347573,10,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.65, 14.65]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[22972.5, 23103.75]","[5.065, 6.93]",0.16666666666666666,0.19379066006229156,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.935, 5.065]",0.36363636363636365,0.19379393752909588,11,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}"
"[8.755, 8.985]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.2222222222222222,0.19406425320776377,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.10526315789473684,0.19406805395634935,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.0,0.19422842783160904,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.935, 5.065]",0.25,0.1942421770017112,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[13.11, 32.05]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.2727272727272727,0.1945549956078737,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.16666666666666666,0.19455879635645926,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.935, 5.065]",0.5,0.1945894380490658,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.22727272727272727,0.1946012739727252,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.565, 8.755]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.17391304347826086,0.19471064064164229,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.985, 6.135]","[0.013, 0.0132]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.16666666666666666,0.19490605740381386,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.13043478260869565,0.19491614304669205,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.1875,0.19497663835003876,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.1,0.19501256523025556,20,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[32.05, 35.6]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",0.15384615384615385,0.1950157975087576,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.15384615384615385,0.1950334206605446,26,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.12121212121212122,0.19503722140913016,33,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.3333333333333333,0.19504018784587573,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.3333333333333333,0.19505527329027386,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[32.05, 35.6]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.16666666666666666,0.1950582397270194,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19506637056984075,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.565, 8.755]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.14285714285714285,0.19513969780640378,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.34782608695652173,0.19514500551007585,23,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[13.11, 32.05]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.1111111111111111,0.19548788694666394,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.0,0.19549248582413767,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.26666666666666666,0.19549628657272322,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[4.935, 5.065]",0.4,0.1955371489904977,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.18181818181818182,0.195541472506374,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.14814814814814814,0.19580735489810452,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19585727049522786,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.6,0.19588598983833963,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.09090909090909091,0.19592386857713184,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.21052631578947367,0.1959881646290641,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0127, 0.0129]","[32.05, 35.6]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",0.23076923076923078,0.19599113106580968,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[24235.0, 24505.0]","[4.29, 4.935]",0.0,0.19602816075164053,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.565, 8.755]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.6666666666666666,0.19610506451059906,3,"{'柠檬酸添加比例': 1.82, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.565, 8.755]","[5.4, 5.925]","[0.0125, 0.0127]","[13.11, 32.05]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.18181818181818182,0.1961118316959302,22,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.013, 0.0132]","[13.11, 32.05]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19615474673145794,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.013, 0.0132]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19617940291033253,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[26.25, 27.9]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",0.14285714285714285,0.19639572279138995,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.1111111111111111,0.19659344415532648,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19662121785240524,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.755, 8.985]","[5.4, 5.925]","[0.0125, 0.0127]","[35.6, 46.345]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.2,0.19678339930727756,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[6.55, 7.245]","[6.135, 6.29]","[0.0125, 0.0127]","[32.05, 35.6]","[26.25, 27.9]","[27.7, 27.85]","[24606.25, 25162.5]","[4.29, 4.935]",0.09090909090909091,0.19680012377727685,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.23809523809523808,0.1968148180128927,63,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[4.29, 4.935]",0.15625,0.19681778444963827,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.4, 5.925]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.19684204376194703,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.4, 5.925]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[4.935, 5.065]",0.0,0.19688056053483954,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.155, 9.65]","[5.4, 5.925]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.3333333333333333,0.19689590290477194,3,"{'柠檬酸添加比例': 1.82, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.245, 8.565]","[6.135, 6.29]","[0.013, 0.0132]","[13.11, 32.05]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.375,0.19691869408863533,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.2,0.1972587210236859,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.2857142857142857,0.19726712064974522,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.1973297688968837,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.4, 5.925]","[0.0127, 0.0129]","[13.11, 32.05]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.1976331615200555,8,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.565, 8.755]","[6.135, 6.29]","[0.0129, 0.013]","[46.345, 97.92]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.13636363636363635,0.1976358532444924,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.5,0.1976568239153616,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.565, 8.755]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[28.155, 28.4]","[23103.75, 24235.0]","[5.065, 6.93]",0.13333333333333333,0.19770359402745513,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.565, 8.755]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.42857142857142855,0.19774211080034768,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.375,0.1979438124568119,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.013, 0.0132]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19795320342410005,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.04,0.19801709818968644,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[27.7, 27.85]","[23103.75, 24235.0]","[4.29, 4.935]",0.0,0.19811275643842474,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.07407407407407407,0.19813741261729934,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.125,0.19816278836657567,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.755, 8.985]","[5.925, 5.985]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.44, 4.105]",0.15789473684210525,0.19818254931282173,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.19230769230769232,0.19818744454545026,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",0.25,0.19830228577671438,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[32.05, 35.6]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[5.065, 6.93]",0.2,0.1983052522134599,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.245, 8.565]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",0.4,0.19838914620191447,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[24235.0, 24505.0]","[5.065, 6.93]",0.21428571428571427,0.19842095077243674,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 46.345]","[26.25, 27.9]","[27.95, 28.05]","[23103.75, 24235.0]","[4.29, 4.935]",0.2857142857142857,0.19843482814429664,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.95, 28.05]","[24235.0, 24505.0]","[4.29, 4.935]",0.08333333333333333,0.19861455093292418,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[26.25, 27.9]","[27.85, 27.95]","[24235.0, 24505.0]","[4.29, 4.935]",0.2765957446808511,0.19861751736966976,47,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.245, 8.565]","[6.135, 6.29]","[0.013, 0.0132]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",0.0,0.19866190555003718,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.65]","[5.985, 6.135]","[0.0125, 0.0127]","[13.11, 32.05]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[4.29, 4.935]",0.0,0.1987823250142982,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
